Code Insee,Commune,Latitude,Longitude
23047,Chamborand,46.157,1.573
23049,Champsanglard,46.281,1.889
23050,La Chapelle-Baloue,46.359,1.569
23052,La Chapelle-Taillefert,46.114,1.834
23053,Chard,45.95,2.49
23054,Charron,46.038,2.564
23055,Châtelard,45.964,2.467
23057,Châtelus-Malvaleix,46.297,2.033
23062,Chéniers,46.351,1.828
23064,Clugnat,46.299,2.12
23065,Colondannes,46.288,1.617
23066,Le Compas,46.004,2.453
23067,La Courtine,45.73,2.244
23068,Cressat,46.134,2.093
23069,Crocq,45.85,2.365
23070,Crozant,46.382,1.613
23072,Domeyrot,46.249,2.147
23073,Dontreix,45.979,2.547
23075,Dun-le-Palestel,46.303,1.662
23076,Évaux-les-Bains,46.169,2.499
23082,Fleurat,46.232,1.683
23083,Fontanières,46.107,2.519
23084,La Forêt-du-Temple,46.427,1.906
23087,Fresselines,46.378,1.699
23088,Gartempe,46.152,1.726
23089,Genouillac,46.345,1.994
23092,Glénic,46.23,1.941
23095,Le Grand-Bourg,46.16,1.655
23096,Guéret,46.163,1.871
23098,Jalesches,46.295,2.082
23100,Jarnages,46.19,2.08
23101,Jouillat,46.268,1.938
23102,Ladapeyre,46.249,2.05
23103,Lafat,46.338,1.606
23104,Lavaufranche,46.305,2.272
23106,Lépaud,46.231,2.384
23107,Lépinas,46.059,1.937
23108,Leyrat,46.358,2.294
23109,Linard-Malval,46.367,1.876
23110,Lioux-les-Monges,45.941,2.445
23111,Lizières,46.209,1.572
23112,Lourdoueix-Saint-Pierre,46.4,1.828
23113,Lupersat,45.99,2.358
23114,Lussat,46.186,2.332
23116,Mainsat,46.048,2.386
23117,Maison-Feyne,46.347,1.67
23118,Maisonnisses,46.061,1.903
23119,Malleret,45.762,2.323
23120,Malleret-Boussac,46.342,2.151
23123,Les Mars,45.995,2.492
23124,Marsac,46.1,1.584
23125,Le Mas-d'Artige,45.734,2.186
23128,Mazeirat,46.138,1.987
23129,La Mazière-aux-Bons-Hommes,45.89,2.444
23130,Méasnes,46.423,1.78
23131,Mérinchal,45.908,2.494
23132,Montaigut-le-Blanc,46.118,1.733
23136,Mortroux,46.396,1.908
23137,Mourioux-Vieilleville,46.079,1.638
23139,Moutier-Malcard,46.384,1.95
23141,Naillat,46.259,1.65
23143,Noth,46.242,1.583
23145,Nouhant,46.287,2.392
23146,Nouzerines,46.389,2.111
23147,Nouzerolles,46.383,1.74
23148,Nouziers,46.424,1.962
23149,Parsac-Rimondeix,46.197,2.14
23150,Peyrabout,46.101,1.916
23154,Pionnat,46.17,2.026
23160,Reterre,46.107,2.468
23162,Roches,46.281,1.99
23164,Rougnat,46.058,2.496
23166,Sagnat,46.313,1.624
23167,Sannat,46.123,2.415
23168,Sardent,46.046,1.859
23169,La Saunière,46.128,1.941
23170,Savennes,46.109,1.886
23171,Sermur,45.97,2.415
23172,La Serre-Bussière-Vieille,46.056,2.335
23174,Soumans,46.304,2.331
23175,Sous-Parsat,46.058,1.979
23176,La Souterraine,46.237,1.476
23177,Saint-Agnant-de-Versillat,46.281,1.506
23184,Saint-Bard,45.913,2.408
23186,Saint-Christophe,46.097,1.861
23188,Saint-Dizier-les-Domaines,46.323,2.047
23191,Saint-Éloi,46.078,1.817
23192,Fursac,46.127,1.532
23193,Sainte-Feyre,46.157,1.913
23195,Saint-Fiel,46.213,1.895
23199,Saint-Germain-Beaupré,46.316,1.557
23200,Saint-Goussaud,46.031,1.561
23201,Saint-Hilaire-la-Plaine,46.116,1.985
23203,Saint-Julien-la-Genête,46.142,2.475
23206,Saint-Laurent,46.161,1.96
23207,Saint-Léger-Bridereix,46.281,1.578
23208,Saint-Léger-le-Guérétois,46.151,1.815
23213,Saint-Marien,46.413,2.216
23215,Saint-Martial-le-Vieux,45.69,2.308
23219,Saint-Maurice-la-Souterraine,46.211,1.426
23221,Saint-Merd-la-Breuille,45.734,2.431
23224,Saint-Oradoux-de-Chirouze,45.729,2.325
23225,Saint-Oradoux-près-Crocq,45.889,2.376
23233,Saint-Pierre-le-Bost,46.396,2.262
23234,Saint-Priest,46.094,2.356
23235,Saint-Priest-la-Feuille,46.198,1.536
23236,Saint-Priest-la-Plaine,46.204,1.632
23239,Saint-Sébastien,46.393,1.53
23240,Saint-Silvain-Bas-le-Roc,46.332,2.218
23242,Saint-Silvain-Montaigut,46.141,1.761
23243,Saint-Silvain-sous-Toulx,46.26,2.188
23244,Saint-Sulpice-le-Dunois,46.298,1.726
23245,Saint-Sulpice-le-Guérétois,46.202,1.828
23247,Saint-Vaury,46.2,1.749
23248,Saint-Victor-en-Marche,46.118,1.798
23250,Saint-Yrieix-les-Bois,46.094,1.957
23251,Tardes,46.142,2.355
23252,Tercillat,46.404,2.055
23254,Toulx-Sainte-Croix,46.291,2.217
23255,Trois-Fonds,46.243,2.236
23258,Vareilles,46.305,1.456
23259,Verneiges,46.264,2.341
23261,Viersat,46.263,2.445
23262,Vigeville,46.16,2.073
23263,Villard,46.33,1.699
23265,La Villeneuve,45.897,2.416
24002,Agonac,45.282,0.745
24007,Allemans,45.288,0.305
24019,Azerat,45.16,1.106
24020,La Bachellerie,45.134,1.164
24021,Badefols-d'Ans,45.229,1.204
24022,Badefols-sur-Dordogne,44.839,0.801
24023,Baneuil,44.853,0.693
24024,Bardou,44.741,0.686
24027,Bayac,44.805,0.723
24028,Beaumontois en Périgord,44.774,0.754
24029,Beaupouyet,44.996,0.285
24030,Beauregard-de-Terrasson,45.156,1.229
24031,Beauregard-et-Bassac,44.994,0.633
24032,Beauronne,45.1,0.363
24034,Beleymas,44.987,0.491
24038,Bertric-Burée,45.309,0.354
24039,Besse,44.665,1.113
24042,Biras,45.287,0.639
24043,Biron,44.623,0.874
24045,Boisse,44.716,0.656
24051,Bosset,44.952,0.362
24055,Bourdeilles,45.319,0.581
24057,Bourg-des-Maisons,45.337,0.434
24058,Bourg-du-Bost,45.267,0.263
24059,Bourgnac,45.017,0.398
24060,Bourniquel,44.808,0.77
24062,Bouteilles-Saint-Sébastien,45.348,0.289
24064,Brantôme en Périgord,45.36,0.656
24069,Bussac,45.267,0.603
24073,Calès,44.863,0.815
24080,Capdrot,44.679,0.945
24085,La Cassagne,45.057,1.306
24088,Cause-de-Clérans,44.873,0.673
24090,Celles,45.292,0.412
24096,Champagnac-de-Belair,45.4,0.695
24097,Champagne-et-Fontaine,45.429,0.336
24105,Chapdeuil,45.343,0.467
24107,La Chapelle-Faucher,45.374,0.762
24109,La Chapelle-Grésignac,45.39,0.339
24110,La Chapelle-Montabourlet,45.395,0.458
24113,La Chapelle-Saint-Jean,45.195,1.164
24114,Chassaignes,45.254,0.25
24116,Châtres,45.187,1.195
24117,Les Coteaux Périgourdins,45.087,1.37
24119,Cherval,45.388,0.385
24123,Clermont-de-Beauregard,44.949,0.648
24128,Comberanche-et-Épeluche,45.277,0.28
24129,Condat-sur-Trincou,45.367,0.716
24130,Condat-sur-Vézère,45.106,1.229
24141,Coutures,45.328,0.396
24143,Couze-et-Saint-Front,44.826,0.722
24144,Creyssac,45.313,0.55
24146,Creyssensac-et-Pissot,45.071,0.668
24153,La Dornac,45.074,1.343
24154,Douchapt,45.232,0.446
24161,Église-Neuve-d'Issac,44.981,0.428
24167,Eymet,44.674,0.395
24168,Plaisance,44.698,0.556
24175,Les Farges,45.115,1.193
24176,Faurilles,44.703,0.687
24177,Faux,44.786,0.646
24186,Fonroque,44.705,0.41
24190,Fouleix,44.976,0.674
24195,Gaugeac,44.666,0.879
24199,Gout-Rossignol,45.416,0.406
24200,Grand-Brassac,45.3,0.486
24208,Grun-Bordas,45.046,0.642
24211,Issac,45.015,0.452
24212,Issigeac,44.728,0.606
24215,Jayac,45.03,1.352
24216,La Jemaye-Ponteyraud,45.16,0.263
24220,Lacropte,45.049,0.831
24223,Lalinde,44.856,0.742
24228,Lanquais,44.814,0.669
24229,Le Lardin-Saint-Lazare,45.136,1.232
24231,Lavalade,44.694,0.86
24232,Lavaur,44.625,1.025
24234,Les Lèches,44.981,0.387
24242,Liorac-sur-Louyre,44.896,0.642
24243,Lisle,45.271,0.557
24244,Lolme,44.71,0.846
24247,Lusignac,45.325,0.316
24253,Mareuil en Périgord,45.441,0.448
24257,Marsalès,44.7,0.891
24260,Mauzac-et-Grand-Castang,44.882,0.78
24266,Mensignac,45.221,0.559
24267,Mescoules,44.741,0.426
24273,Molières,44.812,0.825
24278,Monmadalès,44.768,0.618
24279,Monmarvès,44.705,0.611
24280,Monpazier,44.681,0.894
24281,Monsac,44.78,0.692
24282,Monsaguel,44.739,0.572
24285,Montagnac-la-Crempse,44.978,0.543
24286,Montagrier,45.272,0.486
24287,Montaut,44.75,0.646
24290,Montferrand-du-Périgord,44.758,0.875
24299,Mussidan,45.03,0.365
24301,Nadaillac,45.032,1.4
24303,Nanteuil-Auriac-de-Bourzac,45.38,0.288
24307,Naussannes,44.75,0.719
24319,Paussac-et-Saint-Vivien,45.346,0.54
24323,Petit-Bersac,45.27,0.227
24324,Peyrignac,45.159,1.196
24334,Pontours,44.827,0.772
24338,Pressignac-Vicq,44.894,0.728
24346,Quinsac,45.436,0.701
24347,Rampieux,44.703,0.801
24348,Razac-d'Eymet,44.698,0.457
24352,Ribérac,45.246,0.335
24353,La Rochebeaucourt-et-Argentine,45.466,0.383
24359,Sadillac,44.73,0.49
24361,Saint-Agne,44.835,0.624
24365,Saint-Amand-de-Vergt,44.994,0.696
24367,Saint-André-de-Double,45.141,0.325
24373,Saint-Aubin-de-Cadelech,44.686,0.492
24378,Saint-Avit-Rivière,44.74,0.907
24379,Saint-Avit-Sénieur,44.775,0.824
24382,Saint-Capraise-de-Lalinde,44.846,0.655
24383,Saint-Capraise-d'Eymet,44.711,0.51
24384,Saint-Cassien,44.68,0.845
24393,Sainte-Croix,44.733,0.828
24394,Sainte-Croix-de-Mareuil,45.466,0.423
24399,Saint-Étienne-de-Puycorbier,45.093,0.324
24403,Saint-Félix-de-Bourdeilles,45.407,0.566
24405,Saint-Félix-de-Villadeix,44.932,0.677
24407,Sainte-Foy-de-Longas,44.929,0.756
24408,Saint-Front-d'Alemps,45.325,0.79
24409,Saint-Front-de-Pradoux,45.06,0.36
24420,Saint-Géry,44.976,0.326
24423,Saint-Julien-Innocence-Eulalie,44.725,0.394
24434,Saint-Just,45.335,0.498
24441,Saint-Léon-d'Issigeac,44.721,0.699
24444,Saint-Louis-en-l'Isle,45.062,0.389
24445,Saint-Marcel-du-Périgord,44.916,0.704
24452,Saint-Martial-Viveyrol,45.361,0.336
24455,Saint-Martin-de-Ribérac,45.22,0.362
24457,Saint-Martin-l'Astier,45.059,0.323
24459,Saint-Mayme-de-Péreyrol,45.019,0.655
24460,Saint-Méard-de-Drône,45.251,0.41
24462,Saint-Médard-de-Mussidan,45.022,0.332
24465,Saint-Michel-de-Double,45.091,0.275
24468,Saint-Michel-de-Villadeix,44.992,0.732
24474,Saint-Pancrace,45.424,0.665
24477,Saint-Pardoux-de-Drône,45.223,0.419
24480,Saint-Paul-de-Serre,45.081,0.634
24482,Saint-Paul-Lizonne,45.317,0.283
24483,Saint-Perdoux,44.737,0.53
24485,Saint-Pierre-de-Côle,45.381,0.808
24490,Saint Privat en Périgord,45.219,0.192
24491,Saint-Rabier,45.175,1.146
24492,Sainte-Radegonde,44.684,0.678
24495,Saint-Romain-de-Monpazier,44.72,0.882
24504,Saint-Sulpice-de-Roumagnac,45.2,0.396
24508,Saint-Victor,45.263,0.443
24509,Saint-Vincent-de-Connezac,45.166,0.392
24511,Saint-Vincent-Jalmoutiers,45.184,0.194
24518,Salon,45.028,0.775
24529,Segonzac,45.202,0.439
24532,Serres-et-Montguyard,44.676,0.444
24534,Sigoulès-et-Flaugeac,44.758,0.399
24536,Singleyrac,44.735,0.462
24537,Siorac-de-Ribérac,45.184,0.346
24542,Soulaures,44.641,0.915
24543,Sourzac,45.049,0.415
24547,Terrasson-Lavilledieu,45.118,1.299
24549,Thénac,44.746,0.355
24553,Tocane-Saint-Apre,45.237,0.497
24554,La Tour-Blanche-Cercles,45.367,0.427
24558,Trémolat,44.875,0.834
24564,Vanxains,45.212,0.29
24566,Varennes,44.834,0.668
24569,Vendoire,45.412,0.289
24571,Vergt,45.041,0.71
24572,Vergt-de-Biron,44.636,0.85
24573,Verteillac,45.35,0.376
24576,Veyrines-de-Vergt,44.99,0.773
24580,Villac,45.184,1.248
24582,Villars,45.422,0.766
24585,Villefranche-du-Périgord,44.633,1.108
24586,Villetoureix,45.273,0.359
25004,Abbévillers,47.427,6.922
25005,Accolans,47.491,6.534
25008,Aibre,47.552,6.698
25018,Anteuil,47.376,6.576
25019,Appenans,47.451,6.569
25022,Arcey,47.52,6.652
25026,Arc-sous-Montenot,46.915,6.006
25033,Autechaux-Roide,47.389,6.81
25040,Badevel,47.501,6.939
25046,Battenans-Varin,47.242,6.715
25049,Belfays,47.259,6.904
25051,Belleherbe,47.264,6.652
25053,Belvoir,47.32,6.617
25054,Berche,47.466,6.747
25059,Beutal,47.475,6.636
25061,Bief,47.322,6.775
25063,Blamont,47.39,6.856
25066,Blussangeaux,47.435,6.618
25067,Blussans,47.414,6.61
25071,Bondeval,47.434,6.845
25074,Bonnétage,47.18,6.739
25082,Bourguignon,47.413,6.774
25091,Les Bréseux,47.275,6.802
25093,Bretigney,47.487,6.635
25095,Bretonvillers,47.216,6.617
25102,Burnevillers,47.332,7.021
25108,Cernay-l'Église,47.251,6.834
25113,Chamesey,47.237,6.632
25114,Chamesol,47.346,6.844
25121,Chapelle-des-Bois,46.607,6.108
25122,Chapelle-d'Huin,46.934,6.166
25124,Charmauvillers,47.231,6.917
25125,Charmoille,47.24,6.668
25127,Charquemont,47.202,6.843
25138,Les Terres-de-Chaux,47.317,6.729
25145,Chazot,47.328,6.539
25156,Pays-de-Clerval,47.399,6.503
25159,Colombier-Fontaine,47.447,6.69
25173,Cour-Saint-Maurice,47.264,6.71
25174,Courtefontaine,47.322,6.912
25177,Crosey-le-Grand,47.347,6.527
25180,Crouzet-Migette,46.957,6.012
25187,Dambelin,47.369,6.668
25190,Dampierre-les-Bois,47.508,6.916
25191,Dampierre-sur-le-Doubs,47.467,6.732
25192,Dampjoux,47.339,6.748
25193,Damprichard,47.238,6.874
25194,Dannemarie,47.389,6.9
25196,Dasle,47.482,6.897
25198,Désandans,47.539,6.672
25210,Échenans,47.527,6.693
25213,Les Écorces,47.204,6.797
25214,Écot,47.423,6.732
25216,Écurcey,47.403,6.805
25224,Étouvans,47.456,6.721
25226,Étrappe,47.473,6.58
25229,Évillers,46.996,6.222
25232,Faimbe,47.484,6.616
25234,Ferrières-le-Lac,47.268,6.89
25237,Fesches-le-Châtel,47.52,6.901
25238,Fessevillers,47.281,6.92
25239,Feule,47.351,6.735
25244,Fleurey,47.301,6.777
25246,Fontaine-lès-Clerval,47.421,6.469
25248,Les Fontenelles,47.192,6.754
25255,Fournet-Blancheroche,47.166,6.825
25256,Frambouhans,47.2,6.777
25261,Froidevaux,47.3,6.693
25264,Gémonval,47.535,6.592
25266,Geney,47.483,6.566
25270,Gevresin,46.964,6.049
25274,Glay,47.404,6.894
25275,Glère,47.348,6.984
25280,Goumois,47.266,6.94
25281,Goux-lès-Dambelin,47.398,6.678
25286,Grand'Combe-des-Bois,47.136,6.78
25290,La Grange,47.284,6.671
25304,Hérimoncourt,47.436,6.885
25311,Hyémondans,47.381,6.639
25314,Indevillers,47.312,6.969
25315,L'Isle-sur-le-Doubs,47.424,6.589
25322,Laire,47.55,6.735
25327,Lanthenans,47.392,6.625
25329,Laval-le-Prieuré,47.18,6.622
25334,Levier,46.957,6.118
25335,Liebvillers,47.331,6.784
25344,Longevelle-lès-Russey,47.223,6.656
25345,Longevelle-sur-Doubs,47.46,6.65
25351,Le Luhier,47.17,6.678
25356,Maîche,47.24,6.799
25365,Mancenans,47.463,6.542
25366,Mancenans-Lizerne,47.258,6.774
25367,Mandeure,47.433,6.81
25369,Marvelise,47.522,6.594
25370,Mathay,47.442,6.77
25372,Médière,47.463,6.603
25378,Meslières,47.418,6.893
25386,Montancy,47.356,7.031
25387,Montandon,47.299,6.835
25389,Montbéliardot,47.181,6.671
25392,Mont-de-Vougney,47.242,6.74
25393,Montécheroux,47.349,6.798
25402,Montjoie-le-Château,47.346,6.897
25404,Montmahoux,46.983,6.034
25422,Neuchâtel-Urtière,47.375,6.73
25426,Noirefontaine,47.347,6.764
25431,Onans,47.5,6.604
25433,Orgeans-Blanchefontaine,47.266,6.754
25436,Orve,47.338,6.56
25449,Péseux,47.319,6.686
25452,Pierrefontaine-lès-Blamont,47.371,6.825
25456,Plaimbois-du-Miroir,47.195,6.649
25458,Les Plains-et-Grands-Essarts,47.304,6.898
25461,Pompierre-sur-Doubs,47.424,6.526
25463,Pont-de-Roide-Vermondans,47.385,6.763
25470,La Prétière,47.447,6.61
25471,Provenchère,47.29,6.643
25476,Rahon,47.327,6.582
25478,Randevillers,47.307,6.527
25479,Rang,47.423,6.563
25481,Raynans,47.537,6.721
25485,Rémondans-Vaivre,47.38,6.71
25497,Roches-lès-Blamont,47.411,6.854
25503,Rosières-sur-Barbèche,47.315,6.66
25504,Rosureux,47.214,6.684
25512,Le Russey,47.155,6.734
25513,Sainte-Anne,46.951,5.984
25516,Saint-Georges-Armont,47.404,6.549
25519,Saint-Hippolyte,47.312,6.812
25521,Saint-Julien-lès-Montbéliard,47.519,6.706
25522,Saint-Julien-lès-Russey,47.217,6.73
25524,Saint-Maurice-Colombier,47.432,6.65
25529,Sancey,47.29,6.563
25539,Seloncourt,47.457,6.864
25540,Semondans,47.54,6.693
25541,Septfontaines,46.976,6.178
25548,Solemont,47.345,6.707
25551,Soulce-Cernay,47.328,6.868
25552,Sourans,47.41,6.641
25553,Soye,47.452,6.504
25554,Surmont,47.273,6.612
25559,Thiébouhans,47.271,6.843
25562,Thulay,47.429,6.86
25571,Trévillers,47.284,6.874
25573,Urtière,47.257,6.923
25580,Valentigney,47.465,6.826
25583,Valonne,47.342,6.668
25584,Valoreille,47.294,6.741
25588,Vaucluse,47.248,6.691
25589,Vauclusotte,47.277,6.734
25591,Vaufrey,47.341,6.931
25595,Vellerot-lès-Belvoir,47.348,6.59
25607,Vernois-lès-Belvoir,47.322,6.64
25608,Le Vernoy,47.567,6.671
25615,Villars-lès-Blamont,47.368,6.871
25617,Villars-sous-Dampjoux,47.362,6.751
25618,Villars-sous-Écot,47.419,6.698
25621,Villeneuve-d'Amont,46.939,6.042
25627,Villers-sous-Chalamont,46.902,6.046
25632,Voujeaucourt,47.473,6.783
25635,Vyt-lès-Belvoir,47.348,6.626
26001,Solaure en Diois,44.702,5.383
26012,Arnayon,44.494,5.312
26013,Arpavon,44.371,5.274
26014,Arthémonay,45.141,5.061
26016,Aubres,44.389,5.154
26017,Aucelon,44.617,5.354
26018,Aulan,44.23,5.422
26019,Aurel,44.693,5.298
26025,Barnave,44.657,5.367
26026,Barret-de-Lioure,44.175,5.516
26027,Barsac,44.726,5.304
26028,Bathernay,45.183,4.998
26036,Beaumont-en-Diois,44.564,5.47
26041,Beausemblant,45.212,4.841
26047,Bellegarde-en-Diois,44.537,5.434
26051,Bézaudun-sur-Bîne,44.612,5.176
26054,Bouchet,44.298,4.885
26055,Boulc,44.638,5.584
26056,Bourdeaux,44.579,5.151
26060,Bouvières,44.521,5.222
26061,Bren,45.143,4.942
26062,Brette,44.592,5.326
26067,Chalancon,44.528,5.34
26069,Chamaloc,44.812,5.386
26075,La Charce,44.467,5.445
26076,Charens,44.542,5.508
26077,Charmes-sur-l'Herbasse,45.157,5.015
26082,Châteauneuf-de-Bordette,44.337,5.171
26086,Châtillon-en-Diois,44.702,5.486
26089,Chaudebonne,44.475,5.239
26092,Chavannes,45.104,4.924
26094,Claveyson,45.173,4.934
26096,Clérieux,45.08,4.955
26101,Comps,44.552,5.105
26103,Condorcet,44.415,5.179
26104,Cornillac,44.44,5.404
26105,Cornillon-sur-l'Oule,44.455,5.36
26107,Crépol,45.175,5.069
26111,Crupies,44.554,5.181
26112,Curnier,44.388,5.234
26113,Die,44.748,5.376
26114,Dieulefit,44.531,5.065
26123,Establet,44.502,5.44
26130,Eyroles,44.417,5.241
26133,Fay-le-Clos,45.22,4.908
26134,Félines-sur-Rimandoule,44.586,5.055
26135,Ferrassières,44.139,5.49
26137,Francillon-sur-Roubion,44.617,5.072
26142,Glandage,44.699,5.613
26143,Le Grand-Serre,45.263,5.102
26147,Gumiane,44.507,5.268
26152,Jonchères,44.565,5.402
26155,Lapeyrouse-Mornay,45.328,4.989
26159,Laval-d'Aix,44.736,5.452
26160,Laveyron,45.204,4.82
26161,Lemps,44.353,5.413
26162,Lens-Lestang,45.296,5.041
26164,Lesches-en-Diois,44.594,5.517
26167,Luc-en-Diois,44.611,5.459
26172,Manthes,45.308,5.003
26174,Margès,45.132,5.031
26175,Marignac-en-Diois,44.81,5.334
26177,Marsaz,45.121,4.932
26178,Menglon,44.658,5.473
26181,Mévouillon,44.235,5.479
26182,Mirabel-aux-Baronnies,44.315,5.102
26186,Miscon,44.624,5.514
26190,Montaulieu,44.358,5.218
26193,Montbrun-les-Bains,44.188,5.434
26194,Montchenu,45.192,5.04
26199,Montferrand-la-Fare,44.342,5.45
26200,Montfroc,44.171,5.645
26202,Montjoux,44.489,5.103
26204,Montlaur-en-Diois,44.627,5.416
26205,Montmaur-en-Diois,44.678,5.365
26209,Montréal-les-Sources,44.401,5.307
26213,Moras-en-Valloire,45.285,5.0
26214,Mornans,44.621,5.133
26215,La Motte-Chalancon,44.495,5.385
26216,Saint-Jean-de-Galaure,45.199,4.901
26220,Nyons,44.356,5.129
26222,Orcinas,44.548,5.138
26227,Pelonne,44.382,5.381
26228,Pennes-le-Sec,44.637,5.32
26235,Pierrelatte,44.361,4.687
26238,Les Pilles,44.378,5.199
26241,Le Poët-Célard,44.598,5.101
26243,Le Poët-Laval,44.526,5.002
26244,Le Poët-Sigillat,44.363,5.319
26245,Pommerol,44.437,5.465
26246,Ponet-et-Saint-Auban,44.779,5.314
26247,Ponsas,45.157,4.842
26248,Pontaix,44.753,5.257
26253,Poyols,44.598,5.418
26254,Pradelle,44.621,5.281
26259,Ratières,45.175,4.971
26262,Recoubeau-Jansac,44.652,5.404
26263,Reilhanette,44.171,5.405
26264,Rémuzat,44.404,5.356
26266,Rimon-et-Savel,44.663,5.313
26274,Rochefourchat,44.605,5.242
26275,Rochegude,44.256,4.837
26276,Roche-Saint-Secret-Béconne,44.48,5.043
26282,Romeyer,44.792,5.437
26283,Rottier,44.478,5.417
26288,Sahune,44.406,5.272
26291,Saint-Andéol,44.808,5.263
26293,Saint-Avit,45.199,4.965
26294,Saint-Bardoux,45.083,4.984
26295,Saint-Barthélemy-de-Vals,45.162,4.876
26296,Saint-Benoit-en-Diois,44.655,5.265
26299,Sainte-Croix,44.772,5.287
26300,Saint-Dizier-en-Diois,44.511,5.487
26301,Saint-Donat-sur-l'Herbasse,45.126,4.985
26304,Saint-Ferréol-Trente-Pas,44.442,5.224
26308,Saint-Julien-en-Quint,44.853,5.298
26310,Saint-Laurent-d'Onay,45.178,5.111
26318,Saint-May,44.425,5.329
26321,Saint-Nazaire-le-Désert,44.56,5.271
26327,Saint-Roman,44.689,5.427
26332,Saint-Uze,45.19,4.868
26333,Saint-Vallier,45.18,4.82
26340,Séderon,44.198,5.554
26341,Serves-sur-Rhône,45.142,4.831
26345,Suze-la-Rousse,44.293,4.844
26350,Teyssières,44.457,5.143
26351,Les Tonils,44.586,5.21
26356,Truinas,44.577,5.084
26359,Vachères-en-Quint,44.786,5.25
26363,Valouse,44.46,5.191
26364,Vassieux-en-Vercors,44.88,5.374
26367,Venterol,44.398,5.098
26368,Vercheny,44.715,5.248
26369,Verclause,44.395,5.407
26372,Vers-sur-Méouge,44.236,5.551
26373,Vesc,44.51,5.158
26375,Villefranche-le-Château,44.215,5.508
26376,Villeperdrix,44.456,5.3
26377,Vinsobres,44.336,5.051
26378,Volvent,44.568,5.35
27001,Aclou,49.166,0.698
27002,Acon,48.77,1.105
27004,Aigleville,49.006,1.426
27005,Ailly,49.158,1.244
27009,Ambenay,48.84,0.74
27011,Amfreville-Saint-Amand,49.213,0.925
27012,Amfreville-les-Champs,49.313,1.322
27013,Amfreville-sous-les-Monts,49.303,1.266
27016,Les Andelys,49.246,1.428
27019,Armentières-sur-Avre,48.68,0.805
27022,Le Val d'Hazey,49.175,1.333
27023,Aulnay-sur-Iton,48.994,1.055
27025,Autheuil-Authouillet,49.1,1.295
27026,Authevernes,49.22,1.633
27027,Les Authieux,48.898,1.234
27028,Authou,49.226,0.697
27036,Bâlines,48.748,0.978
27038,Les Barils,48.725,0.819
27042,Barville,49.158,0.485
27043,Les Baux-de-Breteuil,48.866,0.802
27045,Bazincourt-sur-Epte,49.326,1.758
27046,Bazoques,49.17,0.55
27047,Beaubray,48.91,0.901
27052,Le Bec-Hellouin,49.225,0.726
27054,Bémécourt,48.843,0.848
27055,Bérengeville-la-Campagne,49.113,1.058
27056,Bernay,49.093,0.59
27057,Bernienville,49.074,1.029
27059,Bernouville,49.29,1.674
27061,Berthouville,49.171,0.623
27063,Berville-la-Campagne,49.026,0.893
27067,Bézu-Saint-Éloi,49.305,1.683
27068,Bois-Anzeray,48.926,0.692
27069,Bois-Arnault,48.816,0.748
27070,Frenelles-en-Vexin,49.292,1.49
27072,Bois-Jérôme-Saint-Ouen,49.103,1.548
27073,Bois-le-Roi,48.861,1.341
27074,Boisney,49.156,0.65
27075,Bois-Normand-près-Lyre,48.901,0.694
27076,Boisset-les-Prévanches,48.966,1.333
27078,La Boissière,48.951,1.369
27079,Boissy-Lamberville,49.157,0.578
27081,Boncourt,49.02,1.297
27082,La Bonneville-sur-Iton,48.998,1.035
27095,Bosrobert,49.22,0.766
27096,Les Bottereaux,48.871,0.676
27097,Bouafles,49.201,1.387
27106,Bournainville-Faverolles,49.123,0.501
27108,Bourth,48.763,0.806
27109,Bray,49.104,0.836
27111,Bretagnolles,48.947,1.341
27112,Breteuil,48.852,0.9
27113,Brétigny,49.215,0.662
27114,Breuilpont,48.965,1.44
27115,Breux-sur-Avre,48.767,1.072
27116,Brionne,49.188,0.712
27117,Broglie,49.003,0.526
27119,Bueil,48.934,1.444
27120,Burey,48.992,0.944
27123,Caillouet-Orgeville,49.003,1.316
27125,Calleville,49.19,0.756
27129,Caorches-Saint-Nicolas,49.078,0.548
27130,Capelle-les-Grands,49.049,0.472
27132,Caugé,49.025,1.043
27135,Cesseville,49.18,0.976
27136,Chaignes,49.014,1.452
27137,Chaise-Dieu-du-Theil,48.756,0.771
27138,Chamblac,48.992,0.563
27139,Chambord,48.883,0.621
27140,Chambray,49.08,1.319
27141,Champ-Dolent,48.959,1.008
27142,Champenard,49.107,1.328
27144,Champigny-la-Futelaye,48.87,1.301
27148,La Chapelle-Gauthier,48.985,0.464
27149,La Chapelle-Hareng,49.111,0.417
27152,Château-sur-Epte,49.2,1.659
27153,Chauvincourt-Provemont,49.281,1.645
27154,Chavigny-Bailleul,48.88,1.196
27155,Chennebrun,48.684,0.774
27156,Chéronvilliers,48.792,0.761
27157,Marbois,48.891,0.936
27158,Cierrey,49.002,1.266
27162,Collandres-Quincarnon,48.994,0.863
27164,Combon,49.096,0.886
27165,Conches-en-Ouche,48.955,0.932
27171,Le Cormier,48.985,1.297
27176,Coudray,49.343,1.497
27177,Coudres,48.863,1.236
27179,Courbépine,49.129,0.566
27180,Courcelles-sur-Seine,49.185,1.366
27181,Courdemanche,48.802,1.277
27182,Courteilles,48.738,1.0
27183,La Couture-Boussey,48.902,1.396
27185,Crestot,49.204,0.97
27187,Criquebeuf-la-Campagne,49.199,0.998
27189,La Croisille,48.99,0.976
