Code Insee,Commune,Latitude,Longitude
17071,La Brousse,45.902,-0.365
17074,Bussac-Forêt,45.202,-0.379
17077,Cercoux,45.127,-0.208
17081,Chamouillac,45.306,-0.465
17092,Chartuzac,45.337,-0.417
17095,Chatenet,45.299,-0.292
17096,Chaunac,45.357,-0.359
17099,Chepniers,45.253,-0.326
17101,Cherbonnières,45.968,-0.34
17104,Chevanceaux,45.299,-0.213
17105,Chives,45.951,-0.122
17110,Clérac,45.171,-0.234
17117,Contré,46.012,-0.261
17118,Corignac,45.245,-0.393
17126,Courcerac,45.843,-0.366
17129,Courpignac,45.314,-0.5
17130,Coux,45.32,-0.409
17135,Cressé,45.916,-0.212
17138,Dampierre-sur-Boutonne,46.073,-0.388
17149,Les Éduts,45.998,-0.206
17156,Expiremont,45.333,-0.375
17162,Fontaine-Chalendray,45.947,-0.176
17167,Le Fouilloux,45.206,-0.126
17173,La Genétouze,45.221,-0.052
17176,Gibourne,45.929,-0.312
17177,Le Gicq,45.936,-0.251
17180,Gourvillette,45.889,-0.222
17188,Haimps,45.863,-0.255
17199,Jussas,45.277,-0.356
17206,Loiré-sur-Nie,45.958,-0.29
17212,Louzignac,45.832,-0.228
17217,Macqueville,45.796,-0.204
17223,Massac,45.863,-0.218
17224,Matha,45.864,-0.315
17229,Mérignac,45.33,-0.301
17231,Messac,45.346,-0.313
17232,Meursac,45.652,-0.82
17239,Mons,45.806,-0.337
17240,Montendre,45.288,-0.388
17241,Montguyon,45.21,-0.17
17243,Montlieu-la-Garde,45.234,-0.271
17244,Montpellier-de-Médillan,45.633,-0.754
17257,Néré,45.977,-0.242
17260,Neuvicq,45.254,-0.166
17261,Neuvicq-le-Château,45.812,-0.161
17268,Nuaillé-sur-Boutonne,46.017,-0.41
17269,Orignolles,45.221,-0.234
17271,Paillé,45.986,-0.389
17276,Le Pin,45.317,-0.293
17281,Polignac,45.28,-0.306
17282,Pommiers-Moulons,45.328,-0.349
17287,Pouillac,45.272,-0.259
17290,Prignac,45.832,-0.347
17301,Romazières,45.991,-0.176
17305,Rouffignac,45.336,-0.452
17310,Saint-André-de-Lidon,45.583,-0.757
17319,Sainte-Colombe,45.282,-0.274
17334,Saint-Georges-de-Longuepierre,46.042,-0.397
17358,Saint-Mandé-sur-Brédoire,46.037,-0.278
17365,Saint-Martin-d'Ary,45.218,-0.201
17367,Saint-Martin-de-Juillers,45.939,-0.344
17377,Saint-Ouen-la-Thène,45.864,-0.17
17378,Saint-Palais-de-Négrignac,45.274,-0.202
17383,Saint-Pierre-de-Juillers,45.946,-0.385
17386,Saint-Pierre-du-Palais,45.159,-0.151
17401,Saint-Séverin-sur-Boutonne,46.089,-0.429
17416,Saleignes,46.017,-0.185
17417,Salignac-de-Mirambeau,45.351,-0.482
17422,Seigné,45.951,-0.214
17427,Siecq,45.84,-0.191
17428,Sonnac,45.831,-0.282
17432,Souméras,45.294,-0.437
17433,Sousmoulins,45.307,-0.328
17442,Thaims,45.616,-0.792
17445,Thézac,45.676,-0.789
17446,Thors,45.825,-0.316
17451,Les Touches-de-Périgny,45.908,-0.266
17454,Tugéras-Saint-Maurice,45.355,-0.408
17458,Vanzac,45.359,-0.299
17468,Vibrac,45.351,-0.34
17471,La Villedieu,46.065,-0.323
17473,Villemorin,45.994,-0.308
17477,Villiers-Couture,45.984,-0.152
17478,Vinax,46.034,-0.212
18001,Achères,47.283,2.459
18002,Ainay-le-Vieil,46.664,2.544
18007,Apremont-sur-Allier,46.911,3.019
18009,Arcomps,46.676,2.426
18010,Ardenais,46.645,2.352
18011,Argent-sur-Sauldre,47.563,2.43
18012,Argenvières,47.141,2.992
18013,Arpheuilles,46.792,2.568
18014,Assigny,47.431,2.75
18015,Aubigny-sur-Nère,47.486,2.421
18016,Aubinges,47.219,2.586
18017,Augy-sur-Aubois,46.783,2.857
18018,Avord,47.032,2.666
18020,Bannay,47.383,2.873
18021,Bannegon,46.807,2.728
18022,Barlieu,47.494,2.623
18024,Beddes,46.608,2.21
18025,Beffes,47.093,3.001
18027,Bengy-sur-Craon,47.0,2.732
18029,Bessais-le-Fromental,46.748,2.775
18030,Blancafort,47.535,2.542
18031,Blet,46.882,2.731
18034,Bouzais,46.705,2.47
18036,Brinay,47.164,2.112
18037,Brinon-sur-Sauldre,47.568,2.226
18038,Bruère-Allichamps,46.776,2.429
18039,Bué,47.31,2.794
18040,Bussy,46.897,2.621
18041,La Celette,46.638,2.523
18042,La Celle,46.771,2.459
18043,La Celle-Condé,46.789,2.177
18044,Cerbois,47.111,2.106
18045,Chalivoy-Milon,46.86,2.702
18046,Chambon,46.778,2.334
18047,La Chapelle-d'Angillon,47.371,2.44
18048,La Chapelle-Hugon,46.896,2.954
18049,La Chapelle-Montlinard,47.178,2.986
18051,La Chapelotte,47.334,2.599
18052,Charenton-du-Cher,46.743,2.653
18053,Charentonnay,47.142,2.87
18054,Charly,46.902,2.763
18055,Chârost,46.991,2.128
18056,Chassy,47.044,2.833
18057,Châteaumeillant,46.555,2.207
18058,Châteauneuf-sur-Cher,46.866,2.34
18059,Le Châtelet,46.628,2.293
18060,Chaumont,46.842,2.75
18061,Chaumoux-Marcilly,47.143,2.78
18062,Le Chautay,46.985,2.964
18063,Chavannes,46.864,2.402
18064,Chéry,47.116,2.026
18065,Chezal-Benoît,46.832,2.111
18067,Clémont,47.563,2.331
18068,Cogny,46.851,2.644
18069,Colombiers,46.7,2.557
18070,Concressault,47.492,2.57
18071,Contres,46.858,2.496
18072,Cornusse,46.956,2.733
18073,Corquoy,46.892,2.298
18074,Couargues,47.284,2.927
18075,Cours-les-Barres,47.022,3.038
18076,Coust,46.684,2.599
18077,Couy,47.109,2.828
18078,Crézançay-sur-Cher,46.814,2.343
18079,Crézancy-en-Sancerre,47.304,2.748
18080,Croisy,46.93,2.829
18081,Crosses,47.008,2.568
18082,Cuffy,46.969,3.038
18083,Culan,46.546,2.356
18084,Dampierre-en-Crot,47.456,2.574
18085,Dampierre-en-Graçay,47.183,1.941
18086,Drevant,46.698,2.523
18087,Dun-sur-Auron,46.892,2.561
18088,Ennordres,47.423,2.41
18089,Épineuil-le-Fleuriel,46.571,2.556
18090,Étréchy,47.16,2.716
18091,Farges-Allichamps,46.758,2.411
18092,Farges-en-Septaine,47.066,2.641
18093,Faverdines,46.637,2.46
18094,Feux,47.229,2.867
18095,Flavigny,46.962,2.8
18098,Gardefort,47.26,2.824
18099,Garigny,47.088,2.883
18100,Genouilly,47.191,1.885
18101,Germigny-l'Exempt,46.915,2.882
18102,Givardon,46.833,2.808
18103,Graçay,47.141,1.857
18104,Groises,47.206,2.812
18105,Gron,47.116,2.737
18106,Grossouvre,46.872,2.936
18107,La Groutte,46.69,2.513
18108,La Guerche-sur-l'Aubois,46.952,2.945
18109,Henrichemont,47.298,2.536
18110,Herry,47.228,2.942
18111,Humbligny,47.262,2.648
18112,Ids-Saint-Roch,46.714,2.258
18113,Ignol,46.958,2.864
18114,Ineuil,46.769,2.276
18115,Ivoy-le-Pré,47.355,2.51
18116,Jalognes,47.229,2.778
18117,Jars,47.391,2.667
18118,Jouet-sur-l'Aubois,47.046,3.003
18119,Jussy-Champagne,46.991,2.646
18120,Jussy-le-Chaudrier,47.121,2.943
18121,Lantan,46.905,2.662
18122,Lapan,46.921,2.296
18124,Lazenay,47.067,2.077
18126,Levet,46.93,2.392
18127,Lignières,46.762,2.205
18128,Limeux,47.077,2.125
18130,Loye-sur-Arnon,46.633,2.402
18132,Lugny-Champagne,47.178,2.828
18134,Lury-sur-Arnon,47.135,2.064
18135,Maisonnais,46.648,2.22
18136,Marçais,46.696,2.353
18137,Mareuil-sur-Arnon,46.879,2.163
18139,Marseilles-lès-Aubigny,47.07,2.994
18140,Massay,47.155,1.986
18142,Meillant,46.781,2.507
18143,Menetou-Couture,47.042,2.936
18144,Menetou-Râtel,47.348,2.752
18146,Ménétréol-sous-Sancerre,47.318,2.867
18147,Ménétréol-sur-Sauldre,47.449,2.289
18148,Méreau,47.179,2.052
18149,Méry-ès-Bois,47.309,2.379
18151,Montigny,47.228,2.688
18152,Montlouis,46.807,2.247
18153,Morlac,46.727,2.317
18154,Mornay-Berry,47.054,2.865
18155,Mornay-sur-Allier,46.816,3.011
18156,Morogues,47.257,2.596
18158,Moulins-sur-Yèvre,47.094,2.528
18159,Nançay,47.367,2.176
18160,Nérondes,47.004,2.838
18161,Neuilly-en-Dun,46.802,2.783
18162,Neuilly-en-Sancerre,47.306,2.656
18163,Neuvy-Deux-Clochers,47.281,2.689
18164,Neuvy-le-Barrois,46.86,3.02
18165,Neuvy-sur-Barangeon,47.322,2.271
18166,Nohant-en-Goût,47.09,2.581
18167,Nohant-en-Graçay,47.134,1.912
18168,Le Noyer,47.364,2.666
18169,Nozières,46.735,2.421
18170,Oizon,47.453,2.513
18171,Orcenais,46.71,2.414
18172,Orval,46.722,2.467
18173,Osmery,46.939,2.658
18174,Osmoy,47.063,2.506
18175,Ourouer-les-Bourdelins,46.921,2.79
18177,Parnay,46.851,2.556
18178,La Perche,46.633,2.574
18182,Poisieux,47.032,2.089
18183,Le Pondy,46.8,2.638
18184,Précy,47.09,2.929
18185,Presly,47.387,2.323
18186,Preuilly,47.095,2.164
18187,Préveranges,46.453,2.253
18190,Quincy,47.13,2.156
18191,Raymond,46.972,2.69
18192,Reigny,46.59,2.342
18193,Rezay,46.672,2.175
18195,Sagonne,46.86,2.829
18196,Saint-Aignan-des-Noyers,46.755,2.822
18197,Saint-Amand-Montrond,46.726,2.52
18198,Saint-Ambroix,46.936,2.124
18199,Saint-Baudel,46.851,2.205
18200,Saint-Bouize,47.271,2.892
18202,Saint-Céols,47.219,2.636
18203,Saint-Christophe-le-Chaudry,46.583,2.389
18204,Saint-Denis-de-Palin,46.933,2.519
18209,Saint-Georges-de-Poisieux,46.683,2.481
18210,Saint-Georges-sur-la-Prée,47.22,1.95
18212,Saint-Germain-des-Bois,46.889,2.451
18214,Saint-Hilaire-de-Court,47.201,2.003
18215,Saint-Hilaire-de-Gondilly,47.024,2.902
18216,Saint-Hilaire-en-Lignières,46.738,2.13
18217,Saint-Jeanvrin,46.596,2.242
18219,Saint-Laurent,47.242,2.185
18220,Saint-Léger-le-Petit,47.115,2.999
18221,Saint-Loup-des-Chaumes,46.826,2.382
18224,Saint-Martin-des-Champs,47.173,2.935
18225,Saint-Maur,46.569,2.288
18227,Sainte-Montaine,47.502,2.322
18228,Saint-Outrille,47.14,1.811
18230,Saint-Pierre-les-Bois,46.672,2.283
18231,Saint-Pierre-les-Étieux,46.734,2.594
18232,Saint-Priest-la-Marche,46.449,2.184
18233,Saint-Satur,47.346,2.854
18234,Saint-Saturnin,46.506,2.24
18236,Saint-Symphorien,46.807,2.304
18237,Sainte-Thorette,47.078,2.207
18238,Saint-Vitte,46.539,2.529
18240,Sancergues,47.163,2.9
18241,Sancerre,47.326,2.822
18242,Sancoins,46.825,2.914
18245,Saulzais-le-Potier,46.602,2.492
18247,Savigny-en-Septaine,47.046,2.568
18248,Senneçay,46.952,2.44
18249,Sens-Beaujeu,47.334,2.689
18250,Serruelles,46.882,2.38
18251,Sévry,47.138,2.823
18252,Sidiailles,46.512,2.315
18256,Subligny,47.396,2.752
18258,Sury-en-Vaux,47.372,2.804
18259,Sury-ès-Bois,47.46,2.711
18260,Tendron,46.98,2.82
18261,Thaumiers,46.822,2.67
18262,Thauvenay,47.301,2.873
18264,Thou,47.422,2.672
18265,Torteron,47.01,2.984
18266,Touchay,46.715,2.21
18268,Uzay-le-Venon,46.824,2.457
18269,Vailly-sur-Sauldre,47.456,2.651
18270,Vallenay,46.773,2.378
18272,Veaugues,47.266,2.756
18273,Venesmes,46.847,2.282
18274,Verdigny,47.349,2.811
18275,Vereaux,46.874,2.877
18276,Vernais,46.767,2.709
18277,Verneuil,46.821,2.601
18278,Vesdun,46.553,2.439
18281,Vignoux-sur-Barangeon,47.208,2.18
18282,Villabon,47.102,2.679
18283,Villecelin,46.821,2.195
18284,Villegenon,47.418,2.599
18286,Villequiers,47.078,2.791
18287,Vinon,47.282,2.832
18288,Vorly,46.94,2.473
18289,Vornay,46.966,2.595
18290,Vouzeron,47.272,2.216
19001,Affieux,45.508,1.768
19002,Aix,45.613,2.392
19009,Les Angles-sur-Corrèze,45.31,1.804
19011,Arnac-Pompadour,45.411,1.362
19016,Bar,45.342,1.815
19021,Bellechassagne,45.649,2.222
19022,Benayes,45.523,1.468
19024,Beyssac,45.368,1.419
19025,Beyssenac,45.402,1.304
19028,Bort-les-Orgues,45.393,2.492
19033,Bugeat,45.59,1.93
19036,Chamberet,45.602,1.72
19038,Chameyrat,45.248,1.706
19041,Chanac-les-Mines,45.27,1.817
19042,Chanteix,45.312,1.623
19048,Le Chastang,45.175,1.733
19053,Chaveroche,45.566,2.252
19055,Chirac-Bellevue,45.453,2.308
19061,Cornil,45.214,1.697
19064,Couffy-sur-Sarsonne,45.672,2.345
19065,Courteix,45.646,2.344
19074,L'Église-aux-Bois,45.658,1.796
19075,Espagnac,45.241,1.899
19080,Eygurande,45.677,2.424
19082,Favars,45.263,1.67
19083,Feyt,45.684,2.479
19095,Lacelle,45.643,1.833
19096,Ladignac-sur-Rondelles,45.23,1.825
19098,Lagarde-Marc-la-Tour,45.186,1.818
19101,Laguenne-sur-Avalouze,45.24,1.787
19103,Lamazière-Haute,45.675,2.386
19108,Laroche-près-Feyt,45.707,2.499
19112,Lestards,45.541,1.864
19113,Liginiac,45.405,2.323
19114,Lignareix,45.614,2.302
19121,Lubersac,45.454,1.4
19122,Madranges,45.468,1.797
19128,Margerides,45.456,2.416
19134,Merlines,45.625,2.458
19135,Mestes,45.493,2.318
19139,Millevaches,45.646,2.089
19141,Monestier-Merlines,45.65,2.489
19142,Monestier-Port-Dieu,45.496,2.49
19144,Montgibaud,45.509,1.421
19146,Naves,45.315,1.751
19155,Orliac-de-Bar,45.375,1.805
19158,Pandrignes,45.221,1.859
19164,Peyrelevade,45.71,2.037
19165,Peyrissac,45.506,1.694
19167,Confolent-Port-Dieu,45.536,2.498
19175,Roche-le-Peyroux,45.428,2.38
19190,Saint-Bonnet-près-Bort,45.507,2.426
19194,Saint-Clément,45.331,1.687
19198,Saint-Éloy-les-Tuileries,45.455,1.278
19199,Saint-Étienne-aux-Clos,45.566,2.45
19200,Saint-Étienne-la-Geneste,45.451,2.349
19201,Saint-Exupéry-les-Roches,45.511,2.37
19203,Sainte-Fortunade,45.207,1.763
19204,Saint-Fréjoux,45.556,2.378
19206,Saint-Germain-Lavolps,45.608,2.214
19207,Saint-Germain-les-Vergnes,45.267,1.621
19209,Saint-Hilaire-les-Courbes,45.598,1.821
19216,Saint-Julien-le-Vendômois,45.458,1.321
19219,Sainte-Marie-Lapanouze,45.433,2.346
19220,Saint-Martial-de-Gimel,45.272,1.886
19223,Saint-Martin-Sepert,45.443,1.482
19226,Saint-Merd-les-Oussines,45.623,2.032
19227,Saint-Mexant,45.29,1.676
19230,Saint-Pardoux-Corbier,45.443,1.455
19232,Saint-Pardoux-le-Neuf,45.613,2.331
19233,Saint-Pardoux-le-Vieux,45.602,2.272
19235,Saint-Paul,45.206,1.898
19236,Saint-Priest-de-Gimel,45.309,1.894
19238,Saint-Rémy,45.654,2.274
19240,Saint-Salvadour,45.391,1.766
19241,Saint-Setiers,45.697,2.117
19243,Saint-Sornin-Lavolps,45.374,1.371
19244,Saint-Sulpice-les-Bois,45.613,2.142
19247,Saint-Victour,45.466,2.386
19252,Sarroux - Saint Julien,45.431,2.468
19254,Ségur-le-Château,45.428,1.304
19261,Sornac,45.669,2.18
19262,Soudaine-Lavinadière,45.546,1.727
19266,Thalamy,45.507,2.458
19268,Toy-Viam,45.645,1.93
19269,Treignac,45.552,1.801
19270,Troche,45.397,1.448
19272,Tulle,45.273,1.763
19275,Ussel,45.55,2.304
19277,Valiergues,45.475,2.282
19281,Veix,45.501,1.838
19283,Veyrières,45.489,2.396
19284,Viam,45.618,1.887
21004,Aignay-le-Duc,47.672,4.751
21006,Aisey-sur-Seine,47.748,4.578
21009,Allerey,47.19,4.421
21012,Ampilly-le-Sec,47.81,4.503
21015,Antigny-la-Ville,47.101,4.56
21023,Arnay-le-Duc,47.128,4.48
21025,Arrans,47.69,4.328
21026,Asnières-en-Montagne,47.713,4.293
21029,Athie,47.562,4.258
21034,Autricourt,47.993,4.622
21036,Auxant,47.13,4.619
21044,Balot,47.82,4.443
21046,Bard-le-Régulier,47.146,4.302
21052,Beaulieu,47.726,4.733
21055,Beaunotte,47.681,4.716
21058,Belan-sur-Ource,47.952,4.639
21061,Bellenod-sur-Seine,47.695,4.645
21066,Bessey-la-Cour,47.103,4.605
21068,Beurey-Bauguay,47.232,4.43
21077,Bissey-la-Côte,47.912,4.707
21078,Bissey-la-Pierre,47.843,4.426
21083,Blanot,47.179,4.236
21087,Bligny-sur-Ouche,47.115,4.683
21090,Boudreville,47.93,4.833
21093,Bouix,47.9,4.468
21102,Brazey-en-Morvan,47.172,4.276
21104,Brémur-et-Vaurois,47.73,4.609
21109,Brion-sur-Ource,47.906,4.67
21114,Buffon,47.657,4.275
21115,Buncey,47.817,4.577
21116,Bure-les-Templiers,47.732,4.911
21117,Busseaut,47.739,4.652
21123,Buxerolles,47.808,4.956
21124,Censerey,47.198,4.336
21125,Cérilly,47.856,4.489
21129,Chambain,47.795,4.919
21134,Chamesson,47.783,4.541
21139,Champeau-en-Morvan,47.273,4.156
21140,Champignolles,47.051,4.568
21143,Channay,47.891,4.32
21149,Charrey-sur-Seine,47.952,4.54
21154,Châtillon-sur-Seine,47.858,4.592
21157,Chaugey,47.746,4.95
21159,La Chaume,47.881,4.823
21161,Chaumont-le-Bois,47.934,4.593
21165,Chemin-d'Aisey,47.732,4.552
21181,Clomot,47.192,4.487
21201,Coulmier-le-Sec,47.755,4.496
21202,Courban,47.916,4.739
21204,Courcelles-lès-Montbard,47.592,4.392
21212,Crépand,47.607,4.31
21216,Culètre,47.147,4.569
21221,Cussy-la-Colonne,47.042,4.648
21222,Cussy-le-Châtel,47.164,4.585
21229,Diancey,47.175,4.367
21243,Écutigny,47.084,4.623
21250,Essarois,47.758,4.794
21252,Étais,47.701,4.44
21258,Étrochey,47.889,4.52
21259,Fain-lès-Montbard,47.618,4.404
21260,Fain-lès-Moutiers,47.584,4.211
21262,Faverolles-lès-Lucey,47.827,4.867
21264,Le Fête,47.18,4.508
21274,Foissy,47.125,4.552
21279,Fontaines-les-Sèches,47.784,4.359
21280,Fontangy,47.346,4.372
21287,Fresnes,47.61,4.439
21296,Gevrolles,47.99,4.751
21302,Gomméville,47.957,4.484
21303,Les Goulles,47.878,4.906
21305,Grancey-sur-Ource,48.0,4.577
21309,Griselles,47.876,4.366
21312,Gurgy-la-Ville,47.852,4.938
21313,Gurgy-le-Château,47.829,4.928
21325,Jouey,47.158,4.438
21328,Juillenay,47.361,4.272
21334,Lacanche,47.075,4.556
21335,Lacour-d'Arcenay,47.36,4.235
21336,Laignes,47.826,4.368
21343,Larrey,47.897,4.424
21346,Leuglay,47.814,4.819
21349,Liernais,47.22,4.289
21350,Lignerolles,47.902,4.888
21354,Longecourt-lès-Culêtre,47.16,4.551
21357,Louesme,47.889,4.764
21359,Lucey,47.852,4.863
21363,Magnien,47.11,4.433
21364,Magny-Lambert,47.679,4.587
21372,Maisey-le-Duc,47.845,4.676
21374,Maligny,47.084,4.505
21375,Manlay,47.12,4.333
21378,Marcenay,47.861,4.405
21379,Marcheseuil,47.145,4.372
21382,Marcilly-Ogny,47.249,4.402
21389,Marmagne,47.64,4.382
21393,Massingy,47.902,4.599
21396,Mauvilly,47.71,4.704
21402,Menesble,47.779,4.902
21403,Ménessaire,47.134,4.151
21410,Meulson,47.692,4.702
21414,Mimeure,47.152,4.495
21417,Missery,47.311,4.375
21418,Moitron,47.682,4.808
21419,Molesme,47.947,4.381
21422,Molphey,47.336,4.207
21425,Montbard,47.658,4.35
21427,Montceau-et-Écharnant,47.061,4.667
21429,Montigny-Montfort,47.584,4.339
21432,Montigny-sur-Aube,47.954,4.756
21434,Montlay-en-Auxois,47.331,4.268
21435,Montliot-et-Courcelles,47.895,4.56
21438,Montmoyen,47.73,4.794
21444,Mosson,47.921,4.629
21445,La Motte-Ternant,47.317,4.327
21446,Moutiers-Saint-Jean,47.562,4.226
21447,Musigny,47.165,4.523
21451,Nesle-et-Massoult,47.778,4.427
21454,Nicey,47.866,4.294
21455,Nod-sur-Seine,47.773,4.599
21456,Nogent-lès-Montbard,47.604,4.37
21460,Noiron-sur-Seine,47.939,4.47
21465,Obtrée,47.931,4.565
21470,Origny,47.713,4.632
21476,Painblanc,47.149,4.625
21484,Planay,47.737,4.375
21488,Poinçon-lès-Larrey,47.869,4.456
21499,Pothières,47.917,4.497
21510,Prusly-sur-Ource,47.88,4.643
21511,Puits,47.727,4.467
21516,Quincerot,47.617,4.271
21518,Quincy-le-Vicomte,47.618,4.24
21519,Recey-sur-Ource,47.78,4.863
21524,Riel-les-Eaux,47.988,4.681
21525,La Roche-en-Brenil,47.382,4.172
21526,Rochefort-sur-Brévon,47.741,4.706
21530,Rougemont,47.67,4.257
21531,Rouvray,47.418,4.112
21538,Saint-Andeux,47.396,4.093
21543,Saint-Broing-les-Moines,47.701,4.842
21545,Sainte-Colombe-sur-Seine,47.861,4.528
21546,Saint-Didier,47.317,4.173
21548,Saint-Germain-de-Modéon,47.372,4.124
21549,Saint-Germain-le-Rocheux,47.756,4.663
21550,Saint-Germain-lès-Senailly,47.598,4.281
21557,Saint-Marc-sur-Seine,47.7,4.6
21560,Saint-Martin-de-la-Mer,47.237,4.229
21566,Saint-Pierre-en-Vaux,47.057,4.529
21567,Saint-Prix-lès-Arnay,47.113,4.504
21568,Saint-Rémy,47.651,4.301
21572,Saint-Seine-en-Bâche,47.116,5.377
21584,Saulieu,47.284,4.232
21588,Saussey,47.064,4.61
21593,Savilly,47.122,4.278
21594,Savoisy,47.736,4.4
21602,Semond,47.713,4.572
21604,Senailly,47.583,4.267
21608,Sincey-lès-Rouvray,47.434,4.131
21615,Sussey,47.215,4.372
21626,Terrefondrée,47.728,4.842
21628,Thoires,47.941,4.682
21629,Thoisy-la-Berchère,47.261,4.332
21631,Thomirey,47.088,4.587
21641,Touillon,47.659,4.437
21653,Vannaire,47.916,4.571
21655,Vanvey,47.842,4.726
21660,Veilly,47.127,4.597
21664,Verdonnet,47.742,4.335
21671,Vertault,47.925,4.327
21674,Veuxhaulles-sur-Aube,47.939,4.812
21675,Vianges,47.166,4.324
21677,Vic-des-Prés,47.109,4.636
21678,Vic-sous-Thil,47.367,4.318
21683,Viévy,47.058,4.456
21685,Villaines-en-Duesmois,47.687,4.52
21687,Villargoix,47.292,4.291
21693,Villedieu,47.908,4.384
21700,Villers-Patras,47.934,4.547
21703,Villiers-en-Morvan,47.143,4.26
21704,Villiers-le-Duc,47.792,4.704
21706,Villotte-sur-Ource,47.866,4.692
21711,Vix,47.907,4.537
21715,Voudenay,47.094,4.38
21717,Voulaines-les-Templiers,47.831,4.777
22001,Allineuc,48.311,-2.867
22013,Bourbriac,48.466,-3.2
22023,Bulat-Pestivien,48.435,-3.333
22024,Calanhel,48.441,-3.476
22025,Callac,48.422,-3.416
22027,Le Cambout,48.059,-2.621
22031,Carnoët,48.36,-3.532
22033,Caurel,48.218,-3.039
22037,La Chapelle-Neuve,48.466,-3.441
22039,La Chèze,48.135,-2.663
22040,Coadout,48.515,-3.179
22043,Coëtlogon,48.133,-2.544
22046,Le Mené,48.294,-2.522
22052,Duault,48.365,-3.436
22060,Gausson,48.293,-2.761
22062,Gomené,48.18,-2.492
22068,Grâce-Uzel,48.25,-2.794
22072,Gurunhuel,48.508,-3.289
22075,Hémonstoir,48.157,-2.85
22088,Kerien,48.409,-3.23
22119,Lanvellec,48.607,-3.528
22122,Laurenan,48.215,-2.518
22124,Lescouët-Gouarec,48.169,-3.207
22128,Locarn,48.333,-3.411
22132,Lohuec,48.462,-3.527
22136,Loudéac,48.174,-2.751
22138,Maël-Pestivien,48.404,-3.29
22139,Magoar,48.402,-3.177
22149,Merléac,48.273,-2.911
22155,La Motte,48.231,-2.705
22156,Moustéru,48.528,-3.235
22157,Le Moustoir,48.274,-3.492
22158,Guerlédan,48.196,-2.984
22183,Plémet,48.186,-2.586
22189,Plésidy,48.442,-3.126
22202,Plévin,48.224,-3.516
22207,Plouaret,48.619,-3.483
22216,Plougonver,48.485,-3.375
22219,Plouguenast-Langast,48.277,-2.71
22227,Plounérin,48.567,-3.548
22231,Plourac'h,48.418,-3.552
22241,Plumieux,48.106,-2.592
22243,Plusquellec,48.399,-3.484
22249,Pont-Melvez,48.474,-3.285
22255,La Prénessaye,48.186,-2.648
22260,Le Quillio,48.24,-2.898
22271,Saint-Adrien,48.49,-3.133
22275,Saint-Barnabé,48.138,-2.702
22279,Saint-Caradec,48.192,-2.868
22284,Saint-Connan,48.412,-3.076
22288,Saint-Étienne-du-Gué-de-l'Isle,48.086,-2.644
22294,Saint-Gilles-Pligeaux,48.38,-3.087
22295,Saint-Gilles-Vieux-Marché,48.25,-2.97
22300,Saint-Hervé,48.274,-2.812
22313,Saint-Martin-des-Prés,48.306,-2.965
22314,Saint-Maudan,48.111,-2.768
22316,Saint-Mayeux,48.265,-3.016
22320,Saint-Nicodème,48.354,-3.339
22328,Saint-Servais,48.387,-3.374
22330,Saint-Thélo,48.246,-2.841
22335,Senven-Léhart,48.435,-3.064
22344,Trébrivan,48.31,-3.482
22351,Treffrin,48.298,-3.527
22354,Tréglamus,48.557,-3.255
22376,Trévé,48.216,-2.807
22384,Uzel,48.281,-2.848
22387,Le Vieux-Marché,48.614,-3.438
23001,Ahun,46.086,2.024
23002,Ajain,46.211,1.996
23004,Anzême,46.254,1.85
23005,Arfeuille-Châtain,46.06,2.435
23006,Arrènes,46.072,1.567
23009,Auge,46.237,2.333
23010,Augères,46.08,1.728
23013,Auzances,46.026,2.507
23015,Azerables,46.352,1.475
23017,Basville,45.858,2.412
23018,Bazelat,46.35,1.532
23021,Bénévent-l'Abbaye,46.118,1.629
23022,Bétête,46.362,2.07
23023,Blaudeix,46.23,2.085
23025,Bonnat,46.323,1.914
23026,Bord-Saint-Georges,46.252,2.287
23029,Le Bourg-d'Hem,46.301,1.841
23031,Boussac,46.348,2.223
23032,Boussac-Bourg,46.368,2.216
23033,La Brionne,46.164,1.789
23034,Brousse,45.972,2.453
23035,Budelière,46.221,2.475
23036,Bussière-Dunoise,46.256,1.76
23037,Bussière-Nouvelle,46.014,2.42
23038,Bussière-Saint-Georges,46.402,2.155
23039,La Celle-Dunoise,46.312,1.782
23040,La Celle-sous-Gouzon,46.219,2.209
23041,La Cellette,46.401,2.01
23044,Chambon-Sainte-Croix,46.353,1.77
23045,Chambon-sur-Voueize,46.193,2.419
23046,Chambonchard,46.161,2.542
23047,Chamborand,46.157,1.573
23049,Champsanglard,46.281,1.889
23050,La Chapelle-Baloue,46.359,1.569
23052,La Chapelle-Taillefert,46.114,1.834
23053,Chard,45.95,2.49
23054,Charron,46.038,2.564
23055,Châtelard,45.964,2.467
23057,Châtelus-Malvaleix,46.297,2.033
23062,Chéniers,46.351,1.828
23064,Clugnat,46.299,2.12
23065,Colondannes,46.288,1.617
23066,Le Compas,46.004,2.453
23067,La Courtine,45.73,2.244
23068,Cressat,46.134,2.093
23069,Crocq,45.85,2.365
23070,Crozant,46.382,1.613
23072,Domeyrot,46.249,2.147
23073,Dontreix,45.979,2.547
23075,Dun-le-Palestel,46.303,1.662
23076,Évaux-les-Bains,46.169,2.499
23082,Fleurat,46.232,1.683
23083,Fontanières,46.107,2.519
23084,La Forêt-du-Temple,46.427,1.906
23087,Fresselines,46.378,1.699
23088,Gartempe,46.152,1.726
